,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
641,6,EIF3CL,28.336464,1.2652376,1.2290074144932863e-176,3.687022243479859e-173,0.37479297780722093,0.1542000697107006
642,6,ATF7IP2,27.821701,0.9161939,2.370329094385987e-170,7.110987283157961e-167,0.3903610467042067,0.15937028000464737
643,6,G6PD,27.71502,1.7318516,4.602947679554709e-169,1.3808843038664126e-165,0.28072209340841336,0.06397118624375508
644,6,ID1,27.505877,2.1839733,1.4933436385125537e-166,4.480030915537661e-163,0.25107651540245113,0.035889392355059835
645,6,TOP2A,26.657843,1.4249392,1.451649153608397e-156,4.354947460825191e-153,0.3083802583636966,0.09510863250842337
646,6,AREG,26.629957,1.6915823,3.0548917628404457e-156,9.164675288521337e-153,0.2855250082808877,0.07890089462065761
647,6,FTL,25.60393,0.6603622,1.3793260586711628e-144,4.1379781760134885e-141,0.8433256045048029,0.5411176948995005
648,6,HBA2,25.166605,1.5365142,9.30034082764894e-140,2.790102248294682e-136,0.2651540245114276,0.0695364238410596
649,6,RPL10,24.952118,0.55993205,2.0252690856064737e-137,6.075807256819421e-134,0.7903279231533621,0.4381433716742187
650,6,CXADR,24.613056,3.008113,9.156053022529651e-134,2.746815906758895e-130,0.2085127525670752,0.018322295805739516
651,6,CYB5A,24.401026,0.7558242,1.667874116047198e-131,5.003622348141594e-128,0.3622060284862537,0.15385151620773788
652,6,RPS2P5,23.728336,1.3166468,1.8391990744999306e-124,5.517597223499792e-121,0.3330573037429612,0.14789125130707564
654,6,RCN2,22.992617,0.752874,5.5255265651344955e-117,1.6576579695403487e-113,0.3686651209009606,0.17851748576739862
655,6,SMIM1,22.974373,1.1411903,8.410555814486908e-117,2.5231667443460724e-113,0.2487578668433256,0.0652608342047171
656,6,RAB3IP,22.865484,0.7207244,1.0250906213536058e-115,3.075271864060817e-112,0.34812851937727723,0.15860346229812944
657,6,CTSV,21.938822,1.576313,1.107329898501564e-106,3.321989695504692e-103,0.21695925803246108,0.043859649122807015
658,6,FAM133A,21.765646,1.9971375,4.911198225066971e-105,1.4733594675200914e-101,0.20221927790659158,0.03274079237829673
659,6,LTR37-int,19.989216,0.5838494,6.836059875484483e-89,2.0508179626453447e-85,0.35674064259688637,0.18915998605785989
661,6,MTCO1P12,18.291765,0.5317802,9.624887217305111e-75,2.8874661651915334e-71,0.7825438887048691,0.5728360636691066
